CustomerId,CreditScore,Region,Gender,Age,ACCT_OPN_DATE,M_Minus_one_Bal,Total_FD_Amt,HasCrCard,Last_Login_Date,EstimatedSalary,Acct_Cls_Flag,Current_balance,M_Minus_two_Bal,Acct_vintage,Login_vintage,CreditScore_buckets,Age_buckets,Churn
15717893,607,Western,Male,36,2022-12-08,379101,400000,0,2023-08-08,97879.02,0,356411,207187,256,13,b.580-660,b.30-40,0
15726796,844,South,Male,38,2023-01-08,119943,400000,1,2023-07-08,119333.38,0,295581,30047,225,44,e.800+,b.30-40,0
15802617,697,Western,Male,43,2023-01-08,398056,400000,0,2023-07-08,64139.1,0,272193,178556,225,44,c.660-720,c.40-60,0
15765650,501,Western,Male,40,2023-03-08,379620,400000,1,2023-07-08,126535.92,0,112031,65778,166,44,a.<580,b.30-40,0
15647295,426,South,Male,34,2022-11-08,348157,400000,1,2023-06-08,107876.91,0,301726,25112,286,74,a.<580,b.30-40,0
15779711,750,North,Female,38,2023-01-08,307740,400000,1,2023-08-08,179883.04,0,268498,115542,225,13,d.720-800,b.30-40,0
15629338,658,North,Female,31,2023-06-08,171941,400000,1,2023-06-08,103644.98,1,119753,141580,74,74,b.580-660,b.30-40,1
15684925,850,South,Female,43,2023-05-08,263544,400000,0,2023-08-08,2465.8,0,230615,160896,105,13,e.800+,c.40-60,0
15807294,653,North,Female,30,2023-06-08,78514,400000,0,2023-06-08,96658.26,0,152626,258187,74,74,b.580-660,a.18-30,0
15601417,681,South,Male,32,2023-05-08,363958,400000,0,2023-08-08,90967.37,0,452197,28256,105,13,c.660-720,b.30-40,0
15738487,678,South,Male,26,2023-05-08,11706,400000,0,2023-07-08,4989.33,0,349223,260556,105,44,c.660-720,a.18-30,0
15791053,709,Western,Male,45,2023-04-08,72856,400000,0,2023-07-08,11.58,1,353527,206683,135,44,c.660-720,c.40-60,0
15785547,665,South,Male,28,2022-12-08,242711,400000,0,2023-06-08,83238.4,0,100706,218526,256,74,c.660-720,a.18-30,1
15807473,503,South,Male,38,2023-07-08,292689,400000,0,2023-06-08,95153.24,0,128323,222929,44,74,a.<580,b.30-40,1
15652540,683,South,Male,31,2023-06-08,268859,400000,0,2023-05-08,77326.78,0,73327,221675,74,105,c.660-720,b.30-40,1
15781777,604,South,Male,33,2023-05-08,124040,400000,0,2023-07-08,42437.75,0,136939,287141,105,44,b.580-660,b.30-40,0
15789425,694,Western,Female,37,2022-12-08,203486,400000,1,2023-07-08,182354.46,1,280207,102561,256,44,c.660-720,b.30-40,0
15802351,755,Western,Female,33,2023-02-08,235393,400000,0,2023-08-08,42607.69,0,154319,30600,194,13,d.720-800,b.30-40,0
15664639,645,South,Male,19,2022-11-08,82744,400000,1,2023-06-08,175969.19,0,121807,216107,286,74,b.580-660,a.18-30,0
15666548,466,Western,Female,56,2023-06-08,267016,400000,1,2023-06-08,197634.11,1,48611,100801,74,74,a.<580,c.40-60,1
15778135,575,North,Male,43,2023-05-08,64494,400000,0,2023-06-08,83594.51,0,233162,178844,105,74,a.<580,c.40-60,0
15732334,653,South,Female,40,2023-08-08,390007,400000,0,2023-06-08,35795.85,0,238733,173678,13,74,b.580-660,b.30-40,0
15764432,588,Western,Female,42,2023-06-08,251018,400000,0,2023-06-08,48498.19,0,137055,175574,74,74,b.580-660,c.40-60,1
15762984,648,North,Male,35,2023-01-08,21852,400000,1,2023-07-08,122899.01,0,453341,23093,225,44,b.580-660,b.30-40,0
15680167,635,South,Female,78,2023-02-08,128595,410000,1,2023-08-08,119400.08,0,384312,130138,194,13,b.580-660,d.60+,0
15596811,667,South,Male,36,2022-12-08,108644,410000,0,2023-06-08,79871.16,0,399541,144588,256,74,c.660-720,b.30-40,0
15711825,655,North,Female,35,2023-07-08,386133,410000,0,2023-07-08,88798.02,0,369314,116939,44,44,b.580-660,b.30-40,0
15747168,626,Western,Female,47,2023-06-08,300700,410000,1,2023-05-08,166475.44,1,111717,129873,74,105,b.580-660,c.40-60,1
15694530,672,South,Male,28,2023-04-08,313929,410000,1,2023-08-08,169469.3,0,220303,241366,135,13,c.660-720,a.18-30,1
15583595,461,South,Female,28,2022-12-08,180414,410000,1,2023-05-08,103349.74,0,213107,24226,256,105,a.<580,a.18-30,0
15646374,766,Western,Female,28,2023-05-08,280582,410000,0,2023-08-08,13182.43,0,481496,184531,105,13,d.720-800,a.18-30,0
15709447,584,South,Female,26,2023-08-08,281667,410000,1,2023-06-08,105105.35,0,77961,3350,13,74,b.580-660,a.18-30,0
15704053,710,North,Male,62,2023-05-08,204998,410000,1,2023-05-08,119348.76,1,116111,141299,105,105,c.660-720,d.60+,1
15723488,668,Western,Male,47,2023-01-08,398884,410000,1,2023-08-08,157959.02,1,237360,90197,225,13,c.660-720,c.40-60,0
15623668,653,Western,Male,31,2023-06-08,381326,410000,0,2023-08-08,25183.01,0,374863,114031,74,13,b.580-660,b.30-40,0
15594898,731,South,Male,43,2023-06-08,22744,410000,1,2023-08-08,170034.95,1,146586,98532,74,13,d.720-800,c.40-60,0
15573851,735,South,Female,38,2023-07-08,288006,410000,0,2023-05-08,92220.12,1,337070,211685,44,105,d.720-800,b.30-40,0
15741417,624,North,Female,35,2023-01-08,41291,410000,0,2023-08-08,4595.05,0,200538,31574,225,13,b.580-660,b.30-40,0
15694641,621,North,Female,59,2023-06-08,166399,410000,1,2023-07-08,171364.18,0,302019,112088,74,44,b.580-660,c.40-60,0
15748595,689,South,Female,29,2023-07-08,230031,410000,1,2023-06-08,122998.26,0,445851,252485,44,74,c.660-720,a.18-30,0
15585823,627,South,Male,31,2022-12-08,298675,410000,0,2023-08-08,96131.47,0,16199,26686,256,13,b.580-660,b.30-40,1
15724076,815,North,Female,57,2023-03-08,127922,410000,0,2023-08-08,38941.44,1,494795,246609,166,13,e.800+,c.40-60,0
15654183,738,South,Female,26,2023-05-08,99139,410000,0,2023-07-08,67484.16,0,262330,186170,105,44,d.720-800,a.18-30,0
15705174,656,Western,Male,68,2023-01-08,329963,410000,1,2023-06-08,186574.68,0,410597,92181,225,74,b.580-660,d.60+,0
15780124,841,South,Male,74,2022-11-08,335436,410000,0,2023-08-08,60830.38,0,415222,159686,286,13,e.800+,d.60+,0
15615352,588,South,Male,31,2023-04-08,361365,410000,0,2023-06-08,35877.03,0,26087,293700,135,74,b.580-660,b.30-40,1
15645095,674,South,Female,28,2023-05-08,161343,410000,0,2023-07-08,51536.99,0,263755,289103,105,44,c.660-720,a.18-30,0
15711750,711,South,Female,34,2023-02-08,302783,410000,1,2023-06-08,175310.38,0,46006,172946,194,74,c.660-720,b.30-40,1
15753092,791,Western,Male,35,2023-03-08,75686,410000,1,2023-07-08,181918.26,1,197312,139882,166,44,d.720-800,b.30-40,0
15753161,768,South,Female,36,2023-03-08,22271,410000,0,2023-07-08,17348.56,0,273772,118659,166,44,d.720-800,b.30-40,0
15678129,643,North,Female,45,2022-11-08,382167,410000,1,2023-07-08,155516.35,0,39284,113238,286,44,b.580-660,c.40-60,1
15812920,607,Western,Male,40,2023-03-08,229896,410000,1,2023-07-08,181598.25,0,206079,59181,166,44,b.580-660,b.30-40,0
15649280,521,Western,Female,40,2022-11-08,133531,410000,0,2023-06-08,18082.06,0,310045,240941,286,74,a.<580,b.30-40,0
15572051,721,South,Male,40,2023-05-08,388929,410000,1,2023-08-08,144874.67,0,147553,177312,105,13,d.720-800,b.30-40,1
15748995,691,North,Male,30,2022-11-08,344448,410000,0,2023-08-08,10963.04,0,440501,92049,286,13,c.660-720,a.18-30,0
15672594,597,South,Female,60,2023-08-08,94756,410000,0,2023-06-08,10703.53,1,70610,258851,13,74,b.580-660,c.40-60,1
15597467,606,South,Female,71,2022-12-08,146987,410000,1,2023-08-08,169741.96,0,9502,157753,256,13,b.580-660,d.60+,1
15769948,737,Western,Male,35,2023-08-08,105863,410000,0,2023-06-08,64050.19,0,450139,96571,13,74,d.720-800,b.30-40,0
15678206,464,South,Male,46,2023-02-08,390126,410000,1,2023-06-08,182944.47,0,221572,182522,194,74,a.<580,c.40-60,0
15567506,738,Western,Female,40,2023-02-08,231021,410000,1,2023-06-08,194895.57,1,381237,268393,194,74,d.720-800,b.30-40,0
15786392,765,South,Male,41,2023-04-08,356607,410000,0,2023-06-08,100153.43,0,67814,21018,135,74,d.720-800,c.40-60,0
15664668,534,South,Female,42,2022-11-08,129930,410000,0,2023-06-08,12483.39,1,423645,73333,286,74,a.<580,c.40-60,0
15693764,663,North,Male,52,2023-08-08,74511,410000,1,2023-08-08,144593.3,1,133138,218725,13,13,c.660-720,c.40-60,0
15806964,702,South,Male,45,2023-08-08,40385,410000,0,2023-05-08,27474.81,0,293547,248371,13,105,c.660-720,c.40-60,0
15810390,718,South,Female,41,2023-07-08,190192,410000,0,2023-06-08,27509.52,1,143951,61931,44,74,c.660-720,c.40-60,0
15751748,666,South,Male,51,2023-06-08,149535,410000,1,2023-07-08,156953.54,1,168357,285491,74,44,c.660-720,c.40-60,0
15648225,652,North,Female,38,2023-07-08,152644,410000,1,2023-07-08,159649.44,0,236008,156834,44,44,b.580-660,b.30-40,0
15631460,671,North,Female,42,2023-05-08,131087,410000,1,2023-08-08,128449.33,0,296092,240364,105,13,c.660-720,c.40-60,0
15705991,469,Western,Male,38,2022-11-08,398051,410000,0,2023-06-08,11950.29,0,12156,15588,286,74,a.<580,b.30-40,1
15709183,707,South,Female,58,2023-05-08,259506,410000,1,2023-07-08,114672.64,0,437208,152819,105,44,c.660-720,c.40-60,0
15761076,507,South,Male,41,2023-05-08,353295,410000,1,2023-08-08,138536.09,0,134608,182958,105,13,a.<580,c.40-60,1
15605698,746,South,Male,58,2023-05-08,25591,410000,0,2023-07-08,80344.96,1,78124,120313,105,44,d.720-800,c.40-60,0
15720509,696,South,Male,34,2022-11-08,392652,410000,0,2023-07-08,8236.78,0,265547,154432,286,44,c.660-720,b.30-40,0
15750921,521,South,Male,37,2023-03-08,383430,410000,0,2023-07-08,84908.2,0,494374,212211,166,44,a.<580,b.30-40,0
15619238,567,North,Male,29,2022-12-08,74666,410000,1,2023-08-08,156125.72,0,283173,50656,256,13,a.<580,a.18-30,0
15605791,524,Western,Male,29,2022-11-08,13396,410000,0,2023-06-08,32063.3,0,97293,115629,286,74,a.<580,a.18-30,0
15722993,700,South,Female,27,2023-02-08,199744,410000,0,2023-06-08,8996.79,0,167262,93220,194,74,c.660-720,a.18-30,0
15721303,640,North,Male,34,2023-07-08,383502,410000,0,2023-06-08,24761.36,0,27622,175816,44,74,b.580-660,b.30-40,1
15678727,770,Western,Male,45,2023-04-08,171902,410000,0,2023-07-08,26163.74,1,493597,60562,135,44,d.720-800,c.40-60,0
15633108,646,South,Male,26,2023-04-08,289579,410000,1,2023-08-08,164696.27,0,381421,232051,135,13,b.580-660,a.18-30,0
15593555,430,South,Male,38,2022-11-08,163008,410000,0,2023-05-08,12050.77,0,209598,6497,286,105,a.<580,b.30-40,0
15578747,701,North,Male,26,2023-03-08,67512,410000,0,2023-08-08,59195.05,0,168722,67570,166,13,c.660-720,a.18-30,0
15672216,584,South,Female,40,2023-04-08,152314,410000,0,2023-06-08,80852.11,0,250680,78488,135,74,b.580-660,b.30-40,0
15804072,701,North,Female,42,2023-03-08,337338,410000,0,2023-06-08,24210.56,0,95069,45255,166,74,c.660-720,c.40-60,0
15743411,609,North,Male,61,2023-07-08,218395,410000,0,2023-05-08,22447.85,1,246915,199198,44,105,b.580-660,d.60+,0
15597909,652,Western,Male,33,2023-01-08,323481,410000,1,2023-05-08,158437.73,0,445081,2507,225,105,b.580-660,b.30-40,0
15755798,610,South,Male,33,2023-04-08,119307,410000,1,2023-08-08,113943.17,0,251900,247829,135,13,b.580-660,b.30-40,0
15589437,466,South,Male,26,2023-05-08,104404,410000,1,2023-08-08,137476.09,0,176841,235063,105,13,a.<580,a.18-30,0
15792107,719,North,Female,35,2022-12-08,1000,410000,1,2023-08-08,165162.4,0,499936,213002,256,13,c.660-720,b.30-40,0
15575619,656,North,Female,32,2023-07-08,18856,410000,0,2023-06-08,17034.37,0,344403,23152,44,74,b.580-660,b.30-40,0
15703264,735,South,Male,44,2022-11-08,261001,410000,0,2023-05-08,74836.34,0,271543,161121,286,105,d.720-800,c.40-60,0
15605341,681,South,Female,58,2022-12-08,9915,410000,1,2023-05-08,139761.25,0,215422,183317,256,105,c.660-720,c.40-60,0
15787318,537,Western,Female,47,2023-02-08,272142,410000,0,2023-06-08,16259.64,1,371548,194681,194,74,a.<580,c.40-60,0
15806332,484,North,Female,39,2023-03-08,342690,410000,1,2023-06-08,175224.12,0,121960,66479,166,74,a.<580,b.30-40,0
15751771,528,Western,Male,32,2023-06-08,318643,410000,1,2023-05-08,111149.98,0,266722,264760,74,105,a.<580,b.30-40,0
15701908,623,North,Female,40,2023-01-08,134571,410000,0,2023-08-08,25904.12,0,344695,56303,225,13,b.580-660,b.30-40,0
15669782,820,Western,Male,39,2022-11-08,357123,410000,0,2023-08-08,16770.31,1,310153,56091,286,13,e.800+,b.30-40,0
15582741,693,South,Female,35,2023-03-08,349930,410000,0,2023-08-08,88705.14,1,90158,277653,166,13,c.660-720,b.30-40,1
15771483,609,South,Male,40,2023-02-08,275611,410000,0,2023-07-08,97416.34,0,68609,128416,194,44,b.580-660,b.30-40,1
15580203,674,North,Male,39,2023-02-08,4488,410000,0,2023-08-08,100130.95,0,265208,47506,194,13,c.660-720,b.30-40,0
15801548,661,South,Female,31,2023-01-08,288335,410000,0,2023-06-08,14490.79,0,210213,16696,225,74,c.660-720,b.30-40,0
15717706,799,South,Female,32,2023-05-08,81698,410000,0,2023-05-08,17938.0,0,91647,218933,105,105,d.720-800,b.30-40,0
15753888,607,North,Female,62,2022-12-08,132112,410000,0,2023-07-08,23386.77,1,450575,206390,256,44,b.580-660,d.60+,0
15599074,487,North,Female,40,2023-02-08,257115,410000,1,2023-07-08,193408.43,0,254979,185681,194,44,a.<580,b.30-40,0
15620746,632,South,Male,42,2023-04-08,302019,410000,1,2023-07-08,100998.5,0,445916,271103,135,44,b.580-660,c.40-60,0
15677522,593,South,Male,33,2023-07-08,363522,410000,0,2023-06-08,9984.4,0,239980,260717,44,74,b.580-660,b.30-40,1
15570145,763,South,Female,23,2023-06-08,140992,410000,1,2023-08-08,153983.99,0,418128,144407,74,13,d.720-800,a.18-30,0
15663830,563,North,Male,32,2023-02-08,30104,410000,0,2023-07-08,19720.08,0,41021,163295,194,44,a.<580,b.30-40,0
15616666,646,Western,Female,52,2023-02-08,128709,410000,0,2023-05-08,68367.18,0,250129,279943,194,105,b.580-660,c.40-60,0
15665077,598,South,Female,43,2023-03-08,89099,410000,1,2023-08-08,100722.72,1,424854,220166,166,13,b.580-660,c.40-60,0
15701741,711,South,Female,39,2023-05-08,120367,410000,0,2023-08-08,90305.97,0,359365,55854,105,13,c.660-720,b.30-40,0
15589361,716,North,Male,34,2022-11-08,37918,410000,0,2023-05-08,66695.71,0,414470,83282,286,105,c.660-720,b.30-40,0
15619494,562,Western,Female,31,2022-11-08,288992,410000,1,2023-06-08,108675.01,0,333553,48698,286,74,a.<580,b.30-40,0
15745716,706,North,Male,53,2023-01-08,97449,410000,1,2023-08-08,117939.17,0,64102,12529,225,13,c.660-720,c.40-60,0
15638963,678,South,Female,22,2023-04-08,381931,410000,0,2023-08-08,28149.06,0,58597,159208,135,13,c.660-720,a.18-30,1
15566467,683,Western,Female,32,2023-08-08,138333,410000,1,2023-07-08,188203.58,0,436400,201437,13,44,c.660-720,b.30-40,0
15704340,581,South,Female,37,2022-10-08,195706,410000,0,2023-08-08,86609.37,0,396224,167041,317,13,b.580-660,b.30-40,0
15668886,684,North,Female,38,2023-05-08,397737,410000,0,2023-06-08,44255.65,0,261857,271951,105,74,c.660-720,b.30-40,1
15686345,828,North,Male,34,2022-11-08,266260,410000,0,2023-06-08,81853.98,0,383158,214714,286,74,e.800+,b.30-40,0
15638355,658,South,Female,35,2023-03-08,261868,410000,1,2023-06-08,156361.58,1,159861,10028,166,74,b.580-660,b.30-40,0
15704315,556,South,Male,34,2022-12-08,318366,410000,1,2023-06-08,104000.06,0,151614,119588,256,74,a.<580,b.30-40,0
15662698,648,North,Female,43,2023-01-08,29895,410000,1,2023-07-08,144532.85,1,352833,145485,225,44,b.580-660,c.40-60,0
15719309,670,South,Female,42,2023-07-08,390832,410000,0,2023-06-08,29483.87,0,50924,294955,44,74,c.660-720,c.40-60,1
15627190,661,South,Male,51,2023-02-08,312451,410000,0,2023-05-08,68021.9,0,199105,252459,194,105,c.660-720,c.40-60,1
15571529,650,Western,Female,48,2023-01-08,61194,410000,0,2023-06-08,57594.78,0,28428,178653,225,74,b.580-660,c.40-60,1
15813451,677,North,Male,18,2022-12-08,236667,410000,1,2023-05-08,114858.9,0,220803,236203,256,105,c.660-720,,1
15614782,526,South,Male,36,2023-07-08,33550,410000,1,2023-06-08,160696.72,0,65862,128170,44,74,a.<580,b.30-40,0
15811032,477,Western,Female,58,2022-12-08,79066,410000,0,2023-06-08,24564.7,0,127766,97655,256,74,a.<580,c.40-60,0
15687477,594,Western,Male,28,2023-03-08,225265,410000,0,2023-07-08,16481.12,0,485982,124661,166,44,b.580-660,a.18-30,0
15794566,678,South,Female,28,2023-04-08,32439,410000,1,2023-08-08,144423.17,1,319075,198178,135,13,c.660-720,a.18-30,0
15680517,769,Western,Female,34,2023-01-08,93355,410000,0,2023-05-08,71379.92,1,235022,73266,225,105,d.720-800,b.30-40,0
15764351,668,Western,Female,59,2023-03-08,123677,410000,0,2023-07-08,50454.8,0,132681,141636,166,44,c.660-720,c.40-60,0
15809999,709,South,Female,41,2023-05-08,315163,410000,0,2023-07-08,71672.86,0,16262,271497,105,44,c.660-720,c.40-60,1
15798834,719,North,Female,32,2023-01-08,295204,410000,0,2023-07-08,76264.27,0,119323,182162,225,44,c.660-720,b.30-40,1
15774358,443,Western,Male,59,2023-04-08,33466,410000,0,2023-05-08,72846.58,1,435079,175103,135,105,a.<580,c.40-60,0
15625524,512,South,Male,40,2023-03-08,55352,410000,1,2023-07-08,146457.83,0,407693,229214,166,44,a.<580,b.30-40,0
15566843,535,Western,Male,20,2022-11-08,225715,410000,1,2023-06-08,118825.56,0,41819,89987,286,74,a.<580,a.18-30,1
15716605,710,Western,Female,24,2023-01-08,171519,410000,1,2023-05-08,173276.62,0,81180,80318,225,105,c.660-720,a.18-30,0
15768006,729,South,Male,34,2023-05-08,49571,410000,0,2023-06-08,12128.69,0,286755,49172,105,74,d.720-800,b.30-40,0
15573112,602,North,Male,29,2023-03-08,226406,410000,1,2023-08-08,161229.84,0,64487,249745,166,13,b.580-660,a.18-30,1
15688713,627,North,Male,44,2023-02-08,147023,410000,1,2023-08-08,114469.55,0,438058,94993,194,13,b.580-660,c.40-60,0
15609458,797,South,Male,30,2022-10-08,234730,410000,0,2023-07-08,74637.57,0,363483,287848,317,44,d.720-800,a.18-30,0
15623944,511,North,Female,66,2023-04-08,17345,410000,0,2023-08-08,1643.11,1,350440,170014,135,13,a.<580,d.60+,0
15658935,630,Western,Female,34,2022-11-08,45502,410000,1,2023-08-08,138275.01,0,356023,204423,286,13,b.580-660,b.30-40,0
15636238,611,South,Male,40,2023-07-08,344655,410000,1,2023-07-08,102547.56,0,40998,159742,44,44,b.580-660,b.30-40,1
15813363,448,North,Male,25,2023-06-08,307388,410000,0,2023-08-08,95215.73,0,82506,139106,74,13,a.<580,a.18-30,1
15588566,778,North,Male,33,2023-03-08,141054,410000,0,2023-07-08,32757.55,0,234974,248381,166,44,d.720-800,b.30-40,0
15656300,411,South,Male,29,2023-08-08,356562,410000,0,2023-06-08,53483.21,0,291153,234637,13,74,a.<580,a.18-30,0
15567832,550,South,Female,40,2023-01-08,372805,410000,0,2023-07-08,54018.93,0,168275,294249,225,44,a.<580,b.30-40,1
15571666,642,Western,Male,30,2022-12-08,128657,410000,0,2023-06-08,43250.54,0,415555,103254,256,74,b.580-660,a.18-30,0
15592379,741,North,Female,42,2022-11-08,133429,410000,0,2023-06-08,39122.58,0,170456,218677,286,74,d.720-800,c.40-60,0
15656710,613,South,Male,40,2023-04-08,125570,410000,1,2023-06-08,151325.24,0,419797,232833,135,74,b.580-660,b.30-40,0
15771573,637,Western,Female,39,2022-11-08,7339,410000,1,2023-08-08,117622.8,1,34825,193701,286,13,b.580-660,b.30-40,0
15774727,757,Western,Female,34,2023-07-08,137087,410000,0,2023-06-08,44965.44,0,18204,100253,44,74,d.720-800,b.30-40,1
15743617,713,Western,Male,47,2023-07-08,61702,410000,1,2023-06-08,197529.23,0,409556,61395,44,74,c.660-720,c.40-60,0
15701768,637,South,Male,32,2023-05-08,324813,410000,1,2023-08-08,197827.06,0,202143,117795,105,13,b.580-660,b.30-40,0
15677908,552,North,Male,42,2023-04-08,355573,420000,1,2023-07-08,195692.3,0,116497,73291,135,44,a.<580,c.40-60,0
15570360,641,South,Female,35,2023-04-08,20797,420000,1,2023-05-08,125986.18,0,231877,49965,135,105,b.580-660,b.30-40,0
15626212,616,South,Male,29,2022-11-08,148238,420000,1,2023-06-08,166984.44,0,352768,10220,286,74,b.580-660,a.18-30,0
15709861,766,Western,Male,30,2023-04-08,237402,420000,0,2023-07-08,28879.3,0,312696,213339,135,44,d.720-800,a.18-30,0
15642137,695,North,Female,39,2023-03-08,300112,420000,1,2023-07-08,102763.69,0,463169,135824,166,44,c.660-720,b.30-40,0
15728838,578,South,Male,45,2023-07-08,62703,420000,1,2023-05-08,143397.14,1,301281,85464,44,105,a.<580,c.40-60,0
15671789,616,South,Male,31,2023-05-08,236924,420000,1,2023-06-08,168895.06,0,259779,256248,105,74,b.580-660,b.30-40,0
15761733,707,South,Female,42,2022-10-08,85766,420000,1,2023-07-08,152944.39,0,299466,182825,317,44,c.660-720,c.40-60,0
15668385,642,South,Male,40,2023-07-08,284748,420000,1,2023-06-08,138052.51,0,399023,246431,44,74,b.580-660,b.30-40,0
15727539,618,South,Female,31,2023-04-08,249502,420000,0,2023-08-08,29176.04,0,378379,155473,135,13,b.580-660,b.30-40,0
15610042,574,South,Male,33,2022-12-08,113135,420000,1,2023-08-08,103006.27,0,387939,82921,256,13,a.<580,b.30-40,0
15729599,804,North,Male,33,2023-01-08,209344,420000,0,2023-05-08,98453.45,0,498037,255952,225,105,e.800+,b.30-40,0
15662736,559,South,Male,49,2023-06-08,74285,420000,1,2023-06-08,120540.83,1,190525,87411,74,74,a.<580,c.40-60,0
15656333,574,South,Female,33,2023-05-08,40328,420000,0,2023-07-08,63163.99,0,187958,218823,105,44,a.<580,b.30-40,0
15729018,666,South,Female,33,2023-06-08,295845,420000,0,2023-06-08,56410.17,0,113639,245116,74,74,c.660-720,b.30-40,1
15686941,575,North,Female,26,2023-01-08,27522,420000,1,2023-08-08,112507.63,0,175664,140776,225,13,a.<580,a.18-30,0
15658169,778,North,Female,47,2023-02-08,80221,420000,1,2023-08-08,124694.99,0,459218,111275,194,13,d.720-800,c.40-60,0
15585533,679,South,Male,36,2023-02-08,322213,420000,1,2023-08-08,172501.38,0,354715,125690,194,13,c.660-720,b.30-40,0
15587647,850,Western,Female,66,2023-08-08,15543,420000,1,2023-07-08,118929.64,1,14532,221403,13,44,e.800+,d.60+,0
15620505,594,North,Female,24,2023-08-08,250664,420000,0,2023-06-08,71405.17,0,206870,276435,13,74,b.580-660,a.18-30,1
15810660,774,Western,Male,34,2023-04-08,290945,420000,1,2023-06-08,113407.26,0,490333,244487,135,74,d.720-800,b.30-40,0
15696061,581,Western,Female,34,2023-07-08,43752,420000,1,2023-08-08,110431.51,0,209583,8907,44,13,b.580-660,b.30-40,0
15701164,506,South,Female,34,2023-04-08,16251,420000,1,2023-06-08,159235.29,0,270130,229533,135,74,a.<580,b.30-40,0
15576126,649,South,Female,41,2023-06-08,149697,420000,0,2023-06-08,70523.92,0,138643,190603,74,74,b.580-660,c.40-60,0
15794266,559,South,Male,32,2022-11-08,292438,420000,1,2023-07-08,103560.98,0,71901,36905,286,44,a.<580,b.30-40,0
15744919,734,North,Female,37,2023-08-08,261252,420000,0,2023-06-08,48990.5,0,272420,172122,13,74,d.720-800,b.30-40,0
15709737,643,South,Male,36,2023-01-08,343475,420000,0,2023-06-08,84294.82,0,153158,91433,225,74,b.580-660,b.30-40,0
15687153,850,Western,Male,49,2022-12-08,137376,420000,1,2023-07-08,119174.88,1,147826,44460,256,44,e.800+,c.40-60,0
15694209,484,South,Female,32,2023-05-08,196293,420000,1,2023-06-08,139390.99,0,70847,5211,105,74,a.<580,b.30-40,0
15632736,850,Western,Female,30,2023-05-08,211655,420000,0,2023-06-08,42933.26,0,498202,112355,105,74,e.800+,a.18-30,0
15713621,687,Western,Male,41,2022-10-08,234740,420000,1,2023-07-08,198064.52,0,427424,204861,317,44,c.660-720,c.40-60,0
15782404,487,South,Female,34,2023-06-08,368760,420000,0,2023-07-08,9085.0,0,152415,47541,74,44,a.<580,b.30-40,0
15806049,714,Western,Female,49,2023-03-08,278040,420000,1,2023-06-08,141914.94,0,230549,107395,166,74,c.660-720,c.40-60,0
15663964,561,South,Male,37,2023-03-08,104916,420000,0,2023-08-08,83093.25,0,183225,128057,166,13,a.<580,b.30-40,0
15588019,418,South,Male,28,2023-01-08,162853,420000,1,2023-08-08,122190.22,0,364232,59589,225,13,a.<580,a.18-30,0
15771154,683,South,Female,73,2022-12-08,53418,420000,1,2023-08-08,133210.44,0,466023,3551,256,13,c.660-720,d.60+,0
15717046,741,North,Male,53,2023-05-08,43204,420000,0,2023-08-08,38913.68,0,70589,298275,105,13,d.720-800,c.40-60,0
15771668,578,South,Male,59,2022-10-08,172989,420000,0,2023-05-08,9445.42,1,170881,282862,317,105,a.<580,c.40-60,0
15803654,790,South,Female,31,2023-06-08,10487,420000,1,2023-08-08,172437.12,0,236848,120468,74,13,d.720-800,b.30-40,0
15700212,475,South,Female,46,2022-10-08,294213,420000,1,2023-06-08,122953.0,1,249427,161332,317,74,a.<580,c.40-60,0
15706116,659,Western,Female,30,2022-12-08,364431,420000,0,2023-08-08,40441.1,0,349219,64910,256,13,b.580-660,a.18-30,0
15801821,691,South,Male,38,2023-07-08,42410,420000,0,2023-08-08,44653.5,0,230314,220305,44,13,c.660-720,b.30-40,0
15694444,648,Western,Female,32,2022-12-08,8232,420000,1,2023-08-08,190994.48,1,249582,288449,256,13,b.580-660,b.30-40,0
15811613,588,South,Female,27,2022-12-08,297621,420000,0,2023-08-08,20066.38,0,217322,103789,256,13,b.580-660,a.18-30,0
15679642,695,North,Male,44,2022-12-08,210158,420000,0,2023-08-08,70974.13,0,421154,239038,256,13,c.660-720,c.40-60,0
15646609,748,South,Male,33,2023-07-08,81299,420000,0,2023-06-08,69132.66,0,495912,241663,44,74,d.720-800,b.30-40,0
15690134,464,Western,Female,42,2023-05-08,358404,420000,1,2023-08-08,164104.74,0,465948,194521,105,13,a.<580,c.40-60,0
15812197,850,South,Male,38,2023-01-08,84519,420000,1,2023-08-08,126555.74,0,471988,48650,225,13,e.800+,b.30-40,0
15682369,613,South,Male,47,2023-02-08,286726,420000,0,2023-05-08,77146.14,0,127615,24205,194,105,b.580-660,c.40-60,0
15676895,547,Western,Female,39,2023-02-08,277908,420000,0,2023-08-08,85746.52,1,247538,247326,194,13,a.<580,b.30-40,0
15726747,714,South,Male,63,2023-04-08,221760,420000,1,2023-07-08,166677.54,0,376513,111751,135,44,c.660-720,d.60+,0
15703728,700,North,Male,47,2023-04-08,301771,420000,1,2023-08-08,121798.52,1,198885,288943,135,13,c.660-720,c.40-60,1
15734634,607,North,Female,27,2023-03-08,165249,420000,0,2023-08-08,7631.27,0,408539,191048,166,13,b.580-660,a.18-30,0
15649086,596,South,Male,42,2023-01-08,226459,420000,1,2023-08-08,121568.37,0,140354,178904,225,13,b.580-660,c.40-60,1
